ID_Adr,N,Nom_Rue,Code_Postal,NB_KW_Jour
100578,140.0,Avenue du Général de Gaulle,91000,20.6
100579,33.0,Rue Pasteur,91000,19.4
100580,79.0,Avenue Jean Jaurès,91000,15.0
100581,219.0,Rue de la République,91000,28.0
100582,29.0,Boulevard des Platanes,91000,22.9
100583,200.0,Rue des Écoles,91000,11.9
100584,249.0,Avenue des Lilas,91000,16.0
100585,77.0,Rue de la Mairie,91000,15.4
100586,44.0,Boulevard des Platanes,91000,17.1
100587,234.0,Boulevard de la Paix,91000,21.6
100588,,Rue de la République,91000,125.9
100589,178.0,Avenue des Lilas,91000,8.1
100590,157.0,Rue de la République,91000,19.6
100591,17.0,Rue de l'Église,91000,18.7
100592,209.0,Rue Gambetta,91000,
100593,6.0,Avenue des Écoles,91000,25.5
100594,173.0,Avenue des Lilas,91000,15.2
100595,235.0,Avenue de l'Europe,91000,13.6
100596,144.0,Boulevard Liberté,91000,19.6
100597,37.0,Avenue de la Poste,91000,12.3
100598,113.0,Avenue des Écoles,91000,5.3
100599,90.0,Avenue des Écoles,91000,21.6
100600,25.0,Rue de la République,91000,14.7
100601,205.0,Boulevard Clemenceau,91000,23.4
100602,186.0,Avenue de la Gare,91000,20.2
100603,123.0,Avenue François Mitterrand,91000,10.3
100604,116.0,Avenue des Écoles,91000,15.0
100605,43.0,Rue de la Mairie,91000,18.7
100606,118.0,Rue de la Gendarmerie,91000,21.3
100607,159.0,Rue de la Gendarmerie,91000,9.6
100608,177.0,Avenue François Mitterrand,91000,
100609,173.0,Rue de la République,91000,8.9
100610,191.0,Rue du Stade,91000,18.7
100611,9.0,Rue Gambetta,91000,19.1
100612,14.0,Boulevard des Champs,91000,13.2
100613,111.0,Rue Gambetta,91000,1.0
100614,125.0,Avenue des Écoles,91000,18.5
100615,5.0,Boulevard des Champs,91000,20.4
100616,55.0,Avenue de l'Europe,91000,9.1
100617,200.0,Rue Nationale,91000,10.5
100618,33.0,Rue de la République,91000,18.8
100619,206.0,Rue des Écoles,91000,
100620,108.0,Avenue du Général de Gaulle,91000,13.6
100621,2.0,Rue des Roses,91000,18.3
100622,38.0,Boulevard des Platanes,91000,10.9
100623,238.0,Boulevard Liberté,91000,27.3
100624,198.0,Avenue des Tilleuls,91000,9.9
100625,40.0,Rue de la Mairie,91000,18.5
100626,153.0,Rue de l'Essonne,91000,14.1
100627,56.0,Rue de la Mairie,91000,17.3
100628,103.0,Rue Pasteur,91000,29.1
100629,60.0,Rue de la Gendarmerie,91000,13.3
100630,189.0,Rue des Écoles,91000,-11.5
100631,30.0,Rue Gambetta,91000,
100632,212.0,Boulevard Clemenceau,91000,16.0
100633,11.0,Avenue Carnot,91000,14.6
100634,127.0,Rue des Écoles,91000,13.1
100635,133.0,Rue de l'Église,91000,12.8
100636,,Avenue Jean Jaurès,91000,6.8
100637,184.0,Rue du Stade,91000,21.4
100638,157.0,Boulevard des Champs,91000,31.7
100639,21.0,Rue des Écoles,91000,-14.9
100640,52.0,Avenue des Écoles,91000,22.9
100641,2.0,Rue Pasteur,91000,31.1
100642,142.0,Boulevard Victor Hugo,91000,6.5
100643,,Avenue du Général de Gaulle,91000,11.9
100644,204.0,Boulevard de l'Hôpital,91000,32.6
100645,70.0,Avenue des Écoles,91000,13.0
100646,102.0,Boulevard de la Paix,91000,24.5
100647,15.0,Avenue des Tilleuls,91000,26.0
100648,25.0,Avenue de la Poste,91000,8.9
100649,110.0,Rue du Stade,91000,24.6
100650,64.0,Boulevard des Platanes,91000,23.4
100651,246.0,Avenue des Lilas,91000,18.9
100652,14.0,Avenue des Lilas,91000,10.4
100653,187.0,Rue Pasteur,91000,18.8
100654,118.0,Rue de la Gendarmerie,91000,30.8
100655,186.0,Boulevard des Champs,91000,10.6
100656,35.0,Rue Pasteur,91000,12.9
100657,93.0,Rue Nationale,91000,21.5
100658,213.0,Boulevard Liberté,91000,23.5
100659,224.0,Rue Gambetta,91000,14.8
100660,90.0,Avenue des Écoles,91000,15.4
100661,79.0,Avenue des Écoles,91000,8.9
100662,171.0,Rue des Écoles,91000,12.5
100663,116.0,Avenue de la Poste,91000,17.0
100664,186.0,Avenue des Lilas,91000,6.9
100665,40.0,Avenue du Parc,91000,17.7
100666,106.0,Avenue des Écoles,91000,14.8
100667,166.0,Avenue des Lilas,91000,18.9
100668,221.0,Boulevard de la Paix,91000,11.8
100669,25.0,Boulevard de l'Hôpital,91000,27.3
100670,169.0,Boulevard de la Paix,91000,20.1
100671,72.0,Avenue des Écoles,91000,26.7
100672,17.0,Avenue Carnot,91000,13.2
100673,21.0,Boulevard de la Paix,91000,13.2
100674,35.0,Rue Gambetta,91000,13.2
100675,4.0,Rue Nationale,91000,17.6
100676,107.0,Avenue du Parc,91000,12.6
100677,124.0,Boulevard Clemenceau,91000,22.5
100678,250.0,Rue Nationale,91000,22.4
100679,129.0,Boulevard Clemenceau,91000,16.6
100680,189.0,Rue des Roses,91000,14.3
100681,135.0,Rue Nationale,91000,
100682,37.0,Rue des Écoles,91000,20.3
100683,212.0,Boulevard Liberté,91000,30.2
100684,162.0,Avenue du Général de Gaulle,91000,14.8
100685,214.0,Rue Gambetta,91000,26.3
100686,112.0,Rue de l'Église,91000,15.7
100687,122.0,Boulevard Victor Hugo,91000,28.3
100688,84.0,Rue du Commerce,91000,18.8
100689,176.0,Avenue de la Poste,91000,10.3
100690,245.0,Avenue des Écoles,91000,17.8
100691,61.0,Rue des Roses,91000,21.9
100692,183.0,Rue de la République,91000,29.3
100693,160.0,Rue de la République,91000,25.6
100694,131.0,Rue du Commerce,91000,17.9
100695,98.0,Avenue des Lilas,91000,12.7
100696,221.0,Rue du Stade,91000,30.2
100697,24.0,Boulevard Liberté,91000,15.7
100698,33.0,Rue Gambetta,91000,18.7
100699,18.0,Boulevard des Champs,91000,18.9
100700,79.0,Avenue de la Gare,91000,12.5
100701,179.0,Avenue des Écoles,91000,15.4
100702,116.0,Boulevard Liberté,91000,-24.3
100703,39.0,Rue du Commerce,91000,29.5
100704,250.0,Boulevard Victor Hugo,91000,18.1
100705,215.0,Avenue des Tilleuls,91000,18.3
100706,169.0,Rue du Stade,91000,11.6
100707,177.0,Rue du Stade,91000,13.3
100708,75.0,Rue de la Gendarmerie,91000,22.1
100709,161.0,Avenue du Général de Gaulle,91000,14.1
100710,65.0,Boulevard de la Paix,91000,13.0
100711,154.0,Avenue de la Poste,91000,6.0
100712,63.0,Rue Nationale,91000,20.2
100713,166.0,Rue des Écoles,91000,27.9
100714,120.0,Avenue François Mitterrand,91000,13.2
100715,229.0,Rue du Stade,91000,15.2
100716,130.0,Avenue des Écoles,91000,26.6
100717,164.0,Boulevard Victor Hugo,91000,11.7
100718,,Avenue François Mitterrand,91000,17.8
100719,80.0,Avenue de l'Europe,91000,18.1
100720,235.0,Rue de la Mairie,91000,14.9
100721,230.0,Boulevard Liberté,91000,20.9
100722,140.0,Avenue des Écoles,91000,23.7
100723,101.0,Avenue du Général de Gaulle,91000,18.0
100724,97.0,Rue de l'Essonne,91000,26.3
100725,14.0,Boulevard des Sports,91000,14.4
100726,38.0,Rue des Écoles,91000,16.7
100727,214.0,Rue de la République,91000,18.1
100728,81.0,Rue des Roses,91000,19.2
100729,39.0,Boulevard Liberté,91000,14.5
100730,227.0,Avenue des Tilleuls,91000,23.7
100731,77.0,Avenue des Lilas,91000,16.9
100732,163.0,Rue Gambetta,91000,20.9
100733,152.0,Rue de la Mairie,91000,21.4
100734,176.0,Avenue du Parc,91000,20.1
100735,14.0,Boulevard Clemenceau,91000,24.5
100736,5.0,Avenue de la Poste,91000,8.3
100737,202.0,Rue Pasteur,91000,11.5
100738,71.0,Avenue François Mitterrand,91000,23.4
100739,229.0,Rue de la République,91000,8.6
100740,,Rue du Stade,91000,20.3
100741,235.0,Rue des Roses,91000,14.3
100742,114.0,Boulevard Clemenceau,91000,34.1
100743,204.0,Boulevard Liberté,91000,26.6
100744,110.0,Avenue des Lilas,91000,19.7
100745,163.0,Rue du Stade,91000,24.8
100746,233.0,Avenue de l'Europe,91000,15.2
100747,226.0,Avenue des Tilleuls,91000,14.4
100748,202.0,Rue Pasteur,91000,11.0
100749,50.0,Avenue des Écoles,91000,17.6
100750,178.0,Boulevard des Platanes,91000,9.8
100751,14.0,Avenue de l'Europe,91000,12.1
100752,171.0,Rue Nationale,91000,10.1
100753,236.0,Avenue des Tilleuls,91000,14.8
100754,49.0,Avenue Carnot,91000,13.8
100755,242.0,Avenue des Écoles,91000,19.1
100756,192.0,Avenue de la Poste,91000,17.3
100757,198.0,Avenue François Mitterrand,91000,19.8
100758,192.0,Avenue du Parc,91000,29.3
100759,179.0,Boulevard des Sports,91000,17.2
100760,164.0,Avenue François Mitterrand,91000,20.5
100761,58.0,Rue de la Mairie,91000,24.0
100762,224.0,Avenue de la Gare,91000,11.8
100763,14.0,Boulevard Victor Hugo,91000,24.4
100764,70.0,Rue de l'Église,91000,17.6
100765,217.0,Rue Gambetta,91000,25.3
100766,56.0,Avenue Jean Jaurès,91000,15.0
100767,29.0,Avenue Jean Jaurès,91000,14.1
100768,92.0,Rue Nationale,91000,20.3
100769,73.0,Rue Pasteur,91000,19.4
100770,174.0,Rue du Stade,91000,16.5
100771,178.0,Boulevard de la Paix,91000,19.3
100772,146.0,Boulevard de l'Hôpital,91000,23.4
100773,84.0,Boulevard Clemenceau,91000,29.6
100774,32.0,Avenue Jean Jaurès,91000,19.0
100775,153.0,Boulevard Victor Hugo,91000,7.6
100776,97.0,Avenue des Tilleuls,91000,4.9
100777,163.0,Avenue de l'Europe,91000,16.7
100778,241.0,Avenue de la Gare,91000,19.3
100779,209.0,Rue Nationale,91000,12.0
100780,79.0,Boulevard de la Paix,91000,20.8
100781,61.0,Avenue Carnot,91000,24.1
100782,224.0,Avenue Jean Jaurès,91000,11.1
100783,238.0,Rue Nationale,91000,21.2
100784,128.0,Avenue de la Gare,91000,18.7
100785,121.0,Rue des Roses,91000,
100786,77.0,Rue Pasteur,91000,26.5
100787,49.0,Avenue du Général de Gaulle,91000,13.7
100788,64.0,Avenue Carnot,91000,
100789,25.0,Avenue Carnot,91000,21.3
100790,153.0,Avenue de l'Europe,91000,15.0
100791,72.0,Rue de la République,91000,13.3
100792,173.0,Avenue de l'Europe,91000,25.2
100793,141.0,Rue de l'Église,91000,17.1
100794,82.0,Avenue des Lilas,91000,9.5
100795,215.0,Rue de l'Église,91000,19.3
100796,227.0,Rue du Stade,91000,17.5
100797,121.0,Avenue des Écoles,91000,13.8
100798,3.0,Rue des Roses,91000,15.3
100799,250.0,Boulevard Victor Hugo,91000,25.3
100800,129.0,Rue de la République,91000,10.6
100801,8.0,Avenue des Tilleuls,91000,19.1
100802,132.0,Rue des Écoles,91000,19.6
100803,29.0,Boulevard des Platanes,91000,10.6
100804,131.0,Avenue Jean Jaurès,91000,13.6
100805,142.0,Rue Gambetta,91000,19.9
100806,224.0,Avenue Jean Jaurès,91000,26.2
100807,12.0,Boulevard Victor Hugo,91000,22.4
100808,31.0,Rue du Stade,91000,28.8
100809,182.0,Rue de l'Essonne,91000,12.0
100810,135.0,Boulevard des Platanes,91000,16.9
100811,221.0,Boulevard des Platanes,91000,19.6
100812,,Avenue Jean Jaurès,91000,12.3
100813,154.0,Avenue des Tilleuls,91000,22.2
100814,,Rue de la Gendarmerie,91000,18.5
100815,40.0,Rue Nationale,91000,15.2
100816,217.0,Boulevard des Platanes,91000,
100817,229.0,Rue des Roses,91000,15.7
100818,154.0,Rue Gambetta,91000,9.1
100819,37.0,Avenue de la Poste,91000,14.2
100820,245.0,Boulevard des Sports,91000,17.5
100821,54.0,Rue de l'Église,91000,12.1
100822,105.0,Rue de la Mairie,91000,18.5
100823,120.0,Avenue du Parc,91000,28.2
100824,170.0,Rue Nationale,91000,6.8
100825,59.0,Rue de la Gendarmerie,91000,10.8
100826,45.0,Avenue de la Poste,91000,12.7
100827,79.0,Avenue des Tilleuls,91000,19.7
100828,44.0,Avenue François Mitterrand,91000,19.0
100829,129.0,Avenue des Tilleuls,91000,21.1
100830,131.0,Avenue de la Poste,91000,10.7
100831,12.0,Avenue de la Poste,91000,27.1
100832,,Avenue Jean Jaurès,91000,12.0
100833,36.0,Avenue Carnot,91000,16.4
100834,158.0,Rue Nationale,91000,9.5
100835,117.0,Rue de l'Église,91000,-13.8
100836,221.0,Avenue de la Gare,91000,16.7
100837,242.0,Boulevard de l'Hôpital,91000,11.1
100838,29.0,Rue de la Mairie,91000,15.7
100839,18.0,Boulevard des Sports,91000,
100840,223.0,Boulevard de l'Hôpital,91000,26.8
100841,,Rue Nationale,91000,13.3
100842,128.0,Boulevard de l'Hôpital,91000,18.4
100843,21.0,Avenue François Mitterrand,91000,19.4
100844,214.0,Boulevard des Sports,91000,30.0
100845,237.0,Rue des Roses,91000,22.8
100846,170.0,Rue du Commerce,91000,36.1
100847,183.0,Rue du Commerce,91000,15.2
100848,3.0,Boulevard Liberté,91000,16.6
100849,,Boulevard Clemenceau,91000,28.4
100850,169.0,Avenue François Mitterrand,91000,
100851,53.0,Rue de l'Essonne,91000,13.9
100852,198.0,Avenue Carnot,91000,23.6
100853,68.0,Rue Pasteur,91000,28.5
100854,41.0,Boulevard de l'Hôpital,91000,14.2
100855,169.0,Avenue Carnot,91000,17.9
100856,239.0,Rue Gambetta,91000,27.8
100857,49.0,Rue de la République,91000,23.1
100858,48.0,Boulevard des Champs,91000,32.5
100859,218.0,Avenue des Lilas,91000,25.4
100860,81.0,Avenue Jean Jaurès,91000,15.4
100861,149.0,Avenue des Tilleuls,91000,12.6
100862,88.0,Avenue des Écoles,91000,24.0
100863,233.0,Rue du Commerce,91000,149.9
100864,,Rue Nationale,91000,17.5
100865,199.0,Boulevard Clemenceau,91000,
100866,153.0,Rue Nationale,91000,36.1
100867,123.0,Avenue Jean Jaurès,91000,12.0
100868,87.0,Avenue Carnot,91000,12.9
100869,234.0,Avenue de la Poste,91000,27.6
100870,30.0,Rue de l'Essonne,91000,10.9
100871,235.0,Boulevard de l'Hôpital,91000,25.4
100872,33.0,Avenue de la Gare,91000,16.5
100873,127.0,Avenue des Lilas,91000,21.1
100874,208.0,Boulevard des Champs,91000,28.2
100875,161.0,Boulevard des Platanes,91000,13.7
100876,94.0,Boulevard de la Paix,91000,26.6
100877,157.0,Boulevard Victor Hugo,91000,13.3
100878,91.0,Rue de la Gendarmerie,91000,18.1
100879,38.0,Avenue Carnot,91000,20.2
100880,147.0,Avenue du Général de Gaulle,91000,15.1
100881,46.0,Avenue des Écoles,91000,19.9
100882,54.0,Avenue des Tilleuls,91000,32.1
100883,7.0,Rue de l'Essonne,91000,29.1
100884,195.0,Avenue des Lilas,91000,11.7
100885,247.0,Avenue François Mitterrand,91000,21.5
100886,174.0,Avenue du Parc,91000,19.1
100887,18.0,Boulevard Liberté,91000,13.4
100888,143.0,Rue de la République,91000,13.6
100889,38.0,Avenue des Lilas,91000,17.0
100890,150.0,Rue Gambetta,91000,19.3
100891,92.0,Boulevard des Champs,91000,22.3
100892,178.0,Rue des Roses,91000,11.3
100893,62.0,Boulevard Clemenceau,91000,16.3
100894,66.0,Avenue de la Poste,91000,24.6
100895,17.0,Rue Pasteur,91000,15.6
100896,161.0,Avenue Foch,91000,26.6
100897,57.0,Rue de la République,91000,36.4
100898,115.0,Boulevard des Champs,91000,21.1
100899,17.0,Boulevard des Sports,91000,16.4
100900,54.0,Avenue François Mitterrand,91000,20.3
100901,179.0,Boulevard de l'Hôpital,91000,12.4
100902,174.0,Rue Gambetta,91000,16.7
100903,77.0,Boulevard des Champs,91000,14.7
100904,225.0,Rue Gambetta,91000,19.6
100905,7.0,Avenue des Écoles,91000,16.5
100906,180.0,Avenue de la Poste,91000,11.0
100907,103.0,Rue de la Mairie,91000,12.9
100908,73.0,Avenue Foch,91000,23.6
100909,25.0,Boulevard Liberté,91000,17.2
100910,64.0,Avenue François Mitterrand,91000,40.7
100911,66.0,Rue de l'Église,91000,28.9
100912,12.0,Rue du Stade,91000,27.0
100913,239.0,Boulevard des Sports,91000,18.7
100914,194.0,Avenue de l'Europe,91000,17.2
100915,102.0,Avenue Foch,91000,22.1
100916,155.0,Avenue des Écoles,91000,17.6
100917,47.0,Rue Gambetta,91000,29.6
100918,102.0,Avenue de la Gare,91000,14.2
100919,211.0,Boulevard des Sports,91000,34.9
100920,124.0,Boulevard de l'Hôpital,91000,27.2
100921,243.0,Boulevard des Sports,91000,15.6
100922,212.0,Boulevard des Champs,91000,24.8
100923,166.0,Avenue des Tilleuls,91000,21.3
100924,237.0,Rue du Stade,91000,14.7
100925,12.0,Avenue Carnot,91000,16.9
100926,152.0,Avenue Foch,91000,18.2
100927,70.0,Rue Pasteur,91000,22.9
100928,246.0,Avenue du Parc,91000,6.1
100929,223.0,Rue de l'Essonne,91000,
100930,15.0,Avenue de la Gare,91000,5.1
100931,127.0,Avenue des Écoles,91000,31.4
100932,163.0,Rue de l'Église,91000,10.1
100933,95.0,Boulevard des Platanes,91000,18.8
100934,125.0,Boulevard Victor Hugo,91000,21.9
100935,12.0,Avenue des Tilleuls,91000,18.1
100936,184.0,Rue de l'Église,91000,10.9
100937,12.0,Avenue Foch,91000,11.7
100938,135.0,Boulevard Victor Hugo,91000,11.9
100939,12.0,Rue Nationale,91000,23.0
100940,54.0,Rue de la République,91000,15.2
100941,1.0,Avenue de la Gare,91000,17.7
100942,126.0,Rue de l'Essonne,91000,27.2
100943,218.0,Avenue de la Gare,91000,15.7
100944,12.0,Rue des Écoles,91000,13.1
100945,68.0,Avenue du Général de Gaulle,91000,17.0
100946,129.0,Rue de l'Église,91000,13.5
100947,204.0,Avenue des Lilas,91000,25.3
100948,10.0,Avenue Jean Jaurès,91000,11.7
100949,227.0,Avenue François Mitterrand,91000,29.4
100950,9.0,Boulevard Victor Hugo,91000,27.6
100951,211.0,Rue de la Mairie,91000,18.2
100952,25.0,Avenue de la Poste,91000,9.7
100953,19.0,Rue de l'Église,91000,19.1
100954,180.0,Boulevard Victor Hugo,91000,21.4
100955,135.0,Boulevard Liberté,91000,11.3
100956,171.0,Rue de l'Essonne,91000,23.9
100957,125.0,Avenue des Écoles,91000,12.4
100958,249.0,Rue du Commerce,91000,9.4
100959,202.0,Avenue Jean Jaurès,91000,23.0
100960,40.0,Avenue des Lilas,91000,22.2
100961,122.0,Rue Nationale,91000,27.3
100962,46.0,Avenue de la Gare,91000,0.1
100963,101.0,Avenue Foch,91000,28.3
100964,33.0,Boulevard de la Paix,91000,16.3
100965,83.0,Boulevard de l'Hôpital,91000,10.0
100966,190.0,Rue de la République,91000,27.7
100967,98.0,Boulevard des Champs,91000,24.9
100968,66.0,Rue Nationale,91000,17.2
100969,89.0,Avenue Carnot,91000,10.9
100970,91.0,Rue du Stade,91000,22.6
100971,10.0,Boulevard des Champs,91000,13.1
100972,91.0,Avenue du Général de Gaulle,91000,13.3
100973,232.0,Avenue François Mitterrand,91000,20.3
100974,59.0,Rue des Écoles,91000,15.8
100975,32.0,Avenue Carnot,91000,18.7
100976,87.0,Boulevard Liberté,91000,11.9
100977,175.0,Avenue François Mitterrand,91000,20.2
100978,102.0,Rue du Stade,91000,12.7
100979,150.0,Rue Pasteur,91000,24.7
100980,129.0,Avenue des Tilleuls,91000,17.2
100981,148.0,Rue des Écoles,91000,13.4
100982,68.0,Boulevard des Champs,91000,11.9
100983,143.0,Avenue des Tilleuls,91000,15.7
100984,125.0,Rue Gambetta,91000,25.0
100985,223.0,Avenue Jean Jaurès,91000,26.4
100986,242.0,Boulevard Clemenceau,91000,26.0
100987,226.0,Boulevard des Champs,91000,18.8
100988,91.0,Boulevard Victor Hugo,91000,18.0
100989,89.0,Rue du Commerce,91000,24.4
100990,53.0,Boulevard des Sports,91000,20.0
100991,156.0,Avenue du Parc,91000,23.9
100992,202.0,Boulevard des Champs,91000,16.6
100993,44.0,Rue Gambetta,91000,20.6
100994,238.0,Boulevard des Sports,91000,17.5
100995,46.0,Boulevard des Sports,91000,24.0
100996,116.0,Avenue de la Gare,91000,20.9
100997,1.0,Rue de la République,91000,26.5
100998,206.0,Boulevard des Sports,91000,18.2
100999,117.0,Rue de la Gendarmerie,91000,22.3
101000,118.0,Avenue du Parc,91000,8.5
101001,30.0,Rue Nationale,91000,17.1
101002,144.0,Avenue du Général de Gaulle,91000,20.5
101003,195.0,Rue Nationale,91000,13.6
101004,126.0,Rue de l'Église,91000,7.8
101005,97.0,Rue des Roses,91000,24.3
101006,63.0,Boulevard de la Paix,91000,14.1
101007,126.0,Avenue des Lilas,91000,17.0
101008,60.0,Rue de l'Église,91000,19.1
101009,74.0,Rue Gambetta,91000,21.5
101010,198.0,Rue Nationale,91000,16.4
101011,40.0,Boulevard Victor Hugo,91000,
101012,164.0,Avenue Jean Jaurès,91000,20.1
101013,37.0,Avenue des Écoles,91000,15.6
101014,80.0,Avenue de la Poste,91000,23.9
101015,209.0,Avenue des Tilleuls,91000,19.5
101016,97.0,Boulevard des Platanes,91000,18.2
101017,172.0,Boulevard de la Paix,91000,16.5
101018,100.0,Rue de la Mairie,91000,30.1
101019,202.0,Avenue François Mitterrand,91000,28.0
101020,196.0,Rue de la Mairie,91000,-11.8
101021,131.0,Avenue des Tilleuls,91000,18.6
101022,123.0,Boulevard de l'Hôpital,91000,18.5
101023,205.0,Avenue du Parc,91000,18.5
101024,73.0,Avenue de la Gare,91000,12.0
101025,216.0,Boulevard des Champs,91000,25.7
101026,22.0,Rue Nationale,91000,14.0
101027,156.0,Boulevard des Champs,91000,12.6
101028,88.0,Avenue François Mitterrand,91000,20.8
101029,110.0,Rue de l'Essonne,91000,12.7
101030,236.0,Rue du Commerce,91000,27.7
101031,19.0,Rue de la République,91000,14.4
101032,199.0,Rue de la Mairie,91000,12.5
101033,26.0,Boulevard Clemenceau,91000,11.9
101034,74.0,Rue des Écoles,91000,13.7
101035,62.0,Avenue du Parc,91000,19.2
101036,39.0,Rue de la Mairie,91000,22.3
101037,232.0,Avenue des Lilas,91000,15.6
101038,165.0,Boulevard de la Paix,91000,0.3
101039,10.0,Boulevard des Sports,91000,10.4
101040,231.0,Avenue Carnot,91000,23.2
101041,107.0,Avenue Carnot,91000,8.9
101042,,Rue de l'Église,91000,9.0
101043,141.0,Boulevard Liberté,91000,8.4
101044,245.0,Boulevard de l'Hôpital,91000,33.5
101045,137.0,Rue des Roses,91000,23.2
101046,43.0,Avenue Jean Jaurès,91000,21.7
101047,122.0,Rue des Écoles,91000,14.9
101048,182.0,Rue de l'Église,91000,11.6
101049,211.0,Avenue de l'Europe,91000,12.2
101050,93.0,Boulevard des Champs,91000,21.9
101051,106.0,Avenue Jean Jaurès,91000,27.0
101052,48.0,Avenue Foch,91000,16.9
101053,144.0,Avenue Foch,91000,13.6
101054,190.0,Rue de l'Essonne,91000,16.8
101055,115.0,Rue de l'Église,91000,
101056,219.0,Rue des Écoles,91000,18.4
101057,223.0,Rue Gambetta,91000,27.3
101058,114.0,Avenue Jean Jaurès,91000,14.9
101059,129.0,Rue du Stade,91000,-20.8
101060,49.0,Rue de la Gendarmerie,91000,15.9
101061,71.0,Boulevard de l'Hôpital,91000,12.3
101062,154.0,Boulevard de la Paix,91000,17.8
101063,157.0,Avenue du Général de Gaulle,91000,8.3
101064,118.0,Rue de la Mairie,91000,16.5
101065,11.0,Boulevard Victor Hugo,91000,18.2
101066,5.0,Avenue François Mitterrand,91000,16.1
101067,95.0,Boulevard des Sports,91000,18.4
101068,236.0,Avenue du Général de Gaulle,91000,15.3
101069,204.0,Avenue François Mitterrand,91000,8.9
101070,7.0,Rue des Roses,91000,22.4
101071,78.0,Boulevard Victor Hugo,91000,
101072,94.0,Rue des Roses,91000,10.7
