ID_Adr,N,Nom_Rue,Code_Postal,NB_KW_Jour,High_Consumption_Flag
556,182.0,Rue Blanche,75006,33.8,
557,129.0,Rue De Courcelles,75006,15.2,
558,62.0,Rue De Ménilmontant,75004,12.0,
559,220.0,Boulevard Voltaire,75001,32.7,
560,147.0,Boulevard Du Temple,75002,17.2,
561,239.0,Rue Condorcet,75008,138.0,True
562,75.0,Avenue De La Bastille,75015,21.4,
563,43.0,Avenue De La Bastille,75012,17.1,
564,13.0,Rue Saint-Maur,75005,18.22935472400022,
565,1.0,Rue Popincourt,75010,21.8,
566,86.0,Boulevard Pereire,75010,10.1,
567,238.0,Avenue Ledru-Rollin,75019,17.0,
568,250.0,Rue De La Folie-Méricourt,75006,20.6,
569,210.0,Rue Du Faubourg Saint-Honoré,75019,13.0,
570,249.0,Boulevard Richard-Lenoir,75005,16.6,
571,203.0,Rue Jean-Pierre Timbaud,75009,16.7,
572,223.0,Rue Blanche,75009,30.8,
573,42.0,Rue Du Temple,75003,18.22935472400022,
574,122.0,Avenue Philippe-Auguste,75003,10.6,
575,143.0,Avenue Philippe-Auguste,75005,123.4,True
576,60.0,Boulevard Haussmann,75012,15.0,
577,136.0,Boulevard Voltaire,75017,17.6,
578,2.0,Rue Cardinet,75018,18.7,
579,166.0,Avenue Trudaine,75008,13.2,
580,112.0,Rue De Rome,75008,15.5,
581,5.0,Rue Amelot,75001,18.1,
582,17.0,Rue De Rome,75014,28.9,
583,99.0,Boulevard Malesherbes,75005,18.22935472400022,
584,115.0,Avenue Parmentier,75014,21.2,
585,184.0,Rue De La Roquette,75016,11.8,
586,96.0,Rue Cardinet,75005,15.7,
587,17.0,Avenue Trudaine,75010,15.0,
588,91.0,Avenue Hoche,75020,30.1,
589,171.0,Avenue De Wagram,75004,26.0,
590,120.0,Rue Cardinet,75006,9.6,
591,213.0,Boulevard Richard-Lenoir,75019,17.7,
592,28.0,Rue De Courcelles,75005,20.4,
593,233.0,Rue Du Temple,75006,9.3,
594,220.0,Avenue De Wagram,75001,18.22935472400022,
595,26.0,Avenue Ledru-Rollin,75019,29.0,
596,88.0,Boulevard Beaumarchais,75006,10.0,
597,201.0,Rue Oberkampf,75006,14.0,
598,199.0,Boulevard Du Temple,75003,19.9,
599,136.0,Rue Jean-Pierre Timbaud,75007,18.22935472400022,
600,46.0,Rue Oberkampf,75001,12.4,
601,38.0,Boulevard Voltaire,75010,22.9,
602,152.0,Avenue De Clichy,75004,15.5,
603,21.0,Rue Blanche,75014,10.0,
604,58.0,Avenue Ledru-Rollin,75011,15.3,
605,236.0,Rue Saint-Maur,75019,11.7,
606,183.0,Rue Cardinet,75019,26.9,
607,145.0,Rue De Lévis,75009,16.0,
608,101.0,Boulevard Malesherbes,75020,21.1,
609,173.0,Avenue Des Champs-Elysées,75010,21.8,
610,143.0,Rue De La Folie-Méricourt,75020,25.9,
611,78.0,Avenue Parmentier,75005,12.0,
612,220.0,Avenue De La Bastille,75015,10.9,
613,223.0,Rue Amelot,75009,23.2,
614,106.0,Rue Saint-Maur,75015,8.5,
615,205.0,Rue Saint-Maur,75003,21.0,
616,108.0,Boulevard Jules Ferry,75003,12.5,
617,42.0,Rue Amelot,75009,25.0,
618,100.0,Rue Du Faubourg Saint-Honoré,75012,26.9,
619,113.0,Rue De Courcelles,75011,15.0,
620,24.0,Rue Lafayette,75009,10.7,
621,129.0,Rue Jean-Pierre Timbaud,75014,8.6,
622,166.0,Avenue Parmentier,75009,19.9,
623,61.0,Boulevard Voltaire,75019,13.0,
624,121.0,Rue Popincourt,75011,16.4,
625,21.0,Rue Saint-Antoine,75016,15.1,
626,14.0,Boulevard Haussmann,75013,13.0,
627,161.0,Boulevard De Rochechouart,75001,15.7,
628,45.0,Rue Saint-Antoine,75006,27.4,
629,235.0,Boulevard Malesherbes,75001,20.4,
630,39.0,Avenue Philippe-Auguste,75015,9.3,
631,132.0,Rue Jean-Pierre Timbaud,75015,19.5,
632,0.0,Boulevard De Rochechouart,75009,26.5,
633,38.0,Rue De Lévis,75012,14.5,
634,214.0,Boulevard Saint-Germain,75005,12.2,
635,210.0,Rue De Charonne,75004,14.0,
636,110.0,Avenue Ledru-Rollin,75009,24.1,
637,113.0,Boulevard Malesherbes,75011,18.22935472400022,
638,209.0,Rue De Courcelles,75003,18.5,
639,70.0,Rue De Belleville,75004,10.8,
640,0.0,Rue Des Martyrs,75008,12.3,
641,202.0,Rue De La Roquette,75018,26.3,
642,79.0,Avenue De Wagram,75006,15.2,
643,186.0,Rue De Prony,75001,13.9,
644,43.0,Rue De La Paix,75010,14.2,
645,122.0,Rue Des Martyrs,75012,20.4,
646,155.0,Rue Jean-Pierre Timbaud,75003,18.2,
647,40.0,Boulevard Beaumarchais,75004,15.5,
648,115.0,Avenue Des Champs-Elysées,75015,23.7,
649,219.0,Rue Popincourt,75012,16.4,
650,4.0,Rue De Lévis,75009,18.22935472400022,
651,150.0,Avenue De Clichy,75006,24.1,
652,56.0,Rue Cardinet,75007,10.6,
653,124.0,Rue Lafayette,75016,27.3,
654,224.0,Rue De Rome,75012,18.22935472400022,
655,174.0,Avenue De La Bastille,75008,17.9,
656,221.0,Boulevard Haussmann,75003,19.1,
657,173.0,Boulevard Haussmann,75017,19.7,
658,95.0,Rue Saint-Antoine,75007,15.9,
659,163.0,Boulevard Saint-Germain,75017,27.4,
660,15.0,Rue Cardinet,75007,16.6,
661,92.0,Rue De Rome,75012,19.6,
662,64.0,Avenue Hoche,75013,11.3,
663,71.0,Avenue Philippe-Auguste,75004,12.9,
664,192.0,Boulevard Voltaire,75005,21.6,
665,45.0,Boulevard Des Batignolles,75012,21.2,
666,239.0,Rue De Courcelles,75001,13.0,
667,19.0,Rue Oberkampf,75005,25.7,
668,60.0,Boulevard Du Temple,75009,12.8,
669,228.0,Rue De Prony,75004,12.2,
670,247.0,Boulevard Des Batignolles,75004,25.9,
671,6.0,Rue De La Folie-Méricourt,75012,19.8,
672,115.0,Rue Blanche,75020,18.22935472400022,
673,85.0,Boulevard Saint-Germain,75019,15.2,
674,0.0,Boulevard Du Temple,75012,1.6,
675,87.0,Rue Oberkampf,75013,5.7,
676,177.0,Rue Du Faubourg Saint-Honoré,75018,24.0,
677,236.0,Rue De La Roquette,75011,15.2,
678,87.0,Boulevard Richard-Lenoir,75004,18.6,
679,41.0,Rue De Rome,75017,25.5,
680,189.0,Rue Lafayette,75003,23.7,
681,0.0,Rue Amelot,75002,17.6,
682,116.0,Boulevard Haussmann,75018,21.8,
683,62.0,Avenue De Clichy,75017,9.8,
684,203.0,Boulevard Jules Ferry,75019,19.6,
685,129.0,Rue Du Temple,75017,18.0,
686,4.0,Rue De Ménilmontant,75019,21.1,
687,181.0,Avenue Ledru-Rollin,75012,19.2,
688,77.0,Boulevard Jules Ferry,75009,20.8,
689,158.0,Rue De Rivoli,75014,19.5,
690,46.0,Rue Jean-Pierre Timbaud,75001,20.4,
691,131.0,Rue Cardinet,75007,27.2,
692,54.0,Avenue Des Champs-Elysées,75004,11.4,
693,9.0,Avenue Parmentier,75015,28.8,
694,183.0,Rue Des Martyrs,75014,18.2,
695,237.0,Boulevard Des Batignolles,75005,21.1,
696,246.0,Rue De Courcelles,75003,22.8,
697,222.0,Rue Des Martyrs,75012,17.1,
698,163.0,Rue Blanche,75012,13.8,
699,123.0,Boulevard Richard-Lenoir,75020,21.0,
700,51.0,Rue De Lévis,75018,7.7,
701,228.0,Rue Du Temple,75008,17.6,
702,0.0,Avenue Montaigne,75011,23.6,
703,9.0,Avenue De La République,75002,14.0,
704,197.0,Rue De La Roquette,75013,10.5,
705,226.0,Rue Amelot,75009,17.0,
706,30.0,Avenue Trudaine,75014,28.7,
707,185.0,Rue De Belleville,75003,21.1,
708,213.0,Avenue De Clichy,75007,17.4,
709,214.0,Rue Blanche,75014,19.8,
710,102.0,Avenue De Clichy,75008,17.7,
711,20.0,Avenue Montaigne,75018,8.7,
712,80.0,Avenue Parmentier,75016,13.8,
713,211.0,Rue De Prony,75017,14.1,
714,101.0,Boulevard Saint-Germain,75005,24.7,
715,90.0,Avenue Victor Hugo,75008,20.5,
716,227.0,Rue De La Paix,75004,21.9,
717,202.0,Rue Du Temple,75004,22.1,
718,235.0,Boulevard Beaumarchais,75005,25.4,
719,111.0,Rue Lafayette,75014,17.7,
720,178.0,Boulevard Pereire,75004,15.0,
721,123.0,Boulevard Saint-Germain,75007,14.3,
722,44.0,Avenue Des Champs-Elysées,75004,20.1,
723,88.0,Rue De Courcelles,75003,13.7,
724,192.0,Rue Popincourt,75009,5.8,
725,101.0,Rue De Lévis,75013,10.6,
726,195.0,Rue De Belleville,75017,20.5,
727,198.0,Rue De La Folie-Méricourt,75010,21.8,
728,210.0,Rue Amelot,75003,16.9,
729,58.0,Rue De La Roquette,75002,13.4,
730,44.0,Rue Oberkampf,75014,12.1,
731,185.0,Avenue Parmentier,75008,14.7,
732,144.0,Rue De Ménilmontant,75011,20.7,
733,122.0,Boulevard Richard-Lenoir,75001,4.8,
734,49.0,Rue Des Martyrs,75009,20.8,
735,131.0,Rue Saint-Antoine,75004,29.9,
736,210.0,Rue Des Martyrs,75002,18.22935472400022,
737,127.0,Avenue Victor Hugo,75015,12.3,
738,212.0,Boulevard Beaumarchais,75020,26.2,
739,223.0,Rue De Rivoli,75016,20.8,
740,68.0,Avenue Parmentier,75018,23.3,
741,110.0,Rue Oberkampf,75006,10.2,
742,86.0,Rue Oberkampf,75007,39.2,
743,242.0,Boulevard Pereire,75014,25.8,
744,44.0,Boulevard Saint-Germain,75020,28.4,
745,200.0,Boulevard Jules Ferry,75011,8.3,
746,136.0,Rue De La Roquette,75006,28.5,
747,176.0,Boulevard Voltaire,75004,15.8,
748,103.0,Rue De Rome,75015,5.4,
749,3.0,Rue De Ménilmontant,75003,18.22935472400022,
750,127.0,Boulevard Jules Ferry,75020,14.0,
751,81.0,Rue Du Temple,75010,28.4,
752,213.0,Rue Lafayette,75014,22.8,
753,47.0,Rue De Rome,75014,24.1,
754,51.0,Avenue Philippe-Auguste,75005,15.4,
755,246.0,Rue De Ménilmontant,75013,26.5,
756,53.0,Rue Amelot,75001,17.9,
757,249.0,Avenue Ledru-Rollin,75002,21.0,
758,18.0,Avenue De La Bastille,75013,17.1,
759,4.0,Boulevard De Magenta,75006,96.0,True
760,74.0,Rue De Rome,75008,17.6,
761,152.0,Avenue Montaigne,75003,33.6,
762,166.0,Avenue De Wagram,75014,19.8,
763,112.0,Boulevard Haussmann,75010,17.6,
764,104.0,Rue Saint-Antoine,75015,18.7,
765,160.0,Boulevard Voltaire,75020,12.0,
766,92.0,Boulevard Voltaire,75014,23.4,
767,181.0,Rue De Ménilmontant,75014,13.2,
768,236.0,Rue Blanche,75010,17.9,
769,20.0,Boulevard De Magenta,75003,24.9,
770,199.0,Boulevard De Magenta,75002,25.2,
771,184.0,Rue Blanche,75003,6.1,
772,74.0,Avenue Ledru-Rollin,75002,32.9,
773,138.0,Avenue Philippe-Auguste,75001,11.4,
774,133.0,Rue De La Folie-Méricourt,75007,12.0,
775,79.0,Rue De Prony,75006,11.6,
776,57.0,Boulevard Richard-Lenoir,75008,24.8,
777,163.0,Rue Oberkampf,75016,21.3,
778,20.0,Rue De Prony,75001,21.9,
779,79.0,Rue Lafayette,75015,19.7,
780,164.0,Rue Cardinet,75004,20.6,
781,237.0,Avenue De La Bastille,75019,26.2,
782,120.0,Rue Jean-Pierre Timbaud,75016,14.1,
783,151.0,Rue Condorcet,75016,16.6,
784,85.0,Boulevard Des Batignolles,75011,32.2,
785,173.0,Boulevard De Rochechouart,75015,14.7,
786,209.0,Avenue De Clichy,75004,24.5,
787,99.0,Rue Des Martyrs,75007,17.6,
788,61.0,Rue De Ménilmontant,75014,27.3,
789,50.0,Boulevard Haussmann,75018,8.6,
790,121.0,Boulevard Haussmann,75005,31.3,
791,132.0,Avenue Montaigne,75001,14.3,
792,185.0,Rue De Charonne,75019,14.2,
793,178.0,Rue Lafayette,75008,10.4,
794,63.0,Rue Blanche,75012,21.1,
795,59.0,Rue Lafayette,75013,14.7,
796,42.0,Avenue Philippe-Auguste,75004,12.9,
797,5.0,Rue Lafayette,75018,27.8,
798,184.0,Rue De Rivoli,75020,13.0,
799,173.0,Boulevard Richard-Lenoir,75008,17.3,
800,211.0,Rue De Courcelles,75001,18.3,
801,67.0,Rue De Charonne,75019,10.9,
802,166.0,Boulevard Voltaire,75008,19.0,
803,118.0,Boulevard Haussmann,75020,15.9,
804,33.0,Avenue Ledru-Rollin,75004,16.2,
805,17.0,Rue De Courcelles,75010,20.1,
806,73.0,Rue De Ménilmontant,75019,20.0,
807,111.0,Boulevard De Rochechouart,75013,21.8,
808,148.0,Rue De Prony,75010,21.6,
809,211.0,Avenue De Wagram,75005,1.2,
810,94.0,Boulevard Malesherbes,75010,18.7,
811,28.0,Rue Saint-Maur,75016,20.1,
812,132.0,Rue De Lévis,75016,10.1,
813,68.0,Boulevard Du Temple,75001,16.9,
814,127.0,Rue De Lévis,75012,17.3,
815,126.0,Boulevard Des Batignolles,75013,7.0,
816,140.0,Avenue Des Champs-Elysées,75019,10.6,
817,103.0,Avenue Montaigne,75019,17.2,
818,77.0,Rue De Prony,75003,20.4,
819,78.0,Rue Condorcet,75009,26.8,
820,218.0,Avenue Philippe-Auguste,75017,22.5,
821,203.0,Rue Du Temple,75002,21.2,
822,237.0,Avenue Ledru-Rollin,75007,10.5,
823,194.0,Boulevard Des Batignolles,75004,3.2,
824,62.0,Avenue Des Champs-Elysées,75018,14.4,
825,11.0,Boulevard Voltaire,75017,16.4,
826,49.0,Avenue Parmentier,75002,11.9,
827,163.0,Boulevard Voltaire,75015,17.4,
828,73.0,Avenue Ledru-Rollin,75015,13.6,
829,2.0,Rue De Courcelles,75007,31.6,
830,126.0,Rue De Belleville,75002,24.5,
831,90.0,Boulevard Haussmann,75003,23.2,
832,91.0,Boulevard Saint-Germain,75014,21.6,
833,211.0,Rue Lafayette,75006,16.5,
834,197.0,Boulevard Voltaire,75017,31.0,
835,106.0,Rue Jean-Pierre Timbaud,75020,15.2,
836,147.0,Boulevard Des Batignolles,75014,12.0,
837,105.0,Boulevard Du Temple,75003,28.5,
838,174.0,Avenue Hoche,75019,18.7,
839,18.0,Avenue Philippe-Auguste,75004,12.5,
840,146.0,Rue De Rivoli,75001,20.8,
841,196.0,Rue Du Faubourg Saint-Honoré,75009,33.6,
842,249.0,Avenue De Clichy,75001,23.9,
843,139.0,Rue De Rome,75003,20.1,
844,105.0,Boulevard Des Batignolles,75003,19.4,
845,85.0,Boulevard Malesherbes,75001,12.4,
846,40.0,Rue De Charonne,75011,11.1,
847,69.0,Rue Des Martyrs,75007,24.4,
848,208.0,Boulevard Jules Ferry,75015,28.3,
849,82.0,Rue Blanche,75006,11.4,
850,216.0,Avenue Hoche,75007,21.7,
851,109.0,Avenue Philippe-Auguste,75014,16.0,
852,116.0,Rue Jean-Pierre Timbaud,75013,34.9,
853,188.0,Avenue Victor Hugo,75001,23.1,
854,126.0,Avenue Ledru-Rollin,75004,41.6,
855,62.0,Rue De La Roquette,75012,20.5,
856,164.0,Boulevard Haussmann,75009,16.7,
857,245.0,Rue De Lévis,75014,25.4,
858,92.0,Boulevard De Rochechouart,75019,29.1,
859,240.0,Rue Amelot,75010,9.3,
860,64.0,Boulevard De Magenta,75005,14.3,
861,152.0,Boulevard Richard-Lenoir,75010,9.4,
862,230.0,Rue De Lévis,75010,15.8,
863,95.0,Rue De La Roquette,75013,23.6,
864,11.0,Avenue De La Bastille,75005,19.3,
865,20.0,Avenue De La République,75002,15.7,
866,173.0,Rue De Prony,75002,8.3,
867,219.0,Rue Cardinet,75018,17.4,
868,76.0,Boulevard Malesherbes,75019,7.7,
869,7.0,Avenue Montaigne,75015,16.4,
870,110.0,Avenue Parmentier,75014,20.4,
871,61.0,Rue Lafayette,75001,28.8,
872,229.0,Avenue De La République,75008,10.7,
873,39.0,Rue Condorcet,75013,15.4,
874,146.0,Avenue De Wagram,75011,13.3,
875,0.0,Rue Du Faubourg Saint-Honoré,75016,16.2,
876,77.0,Rue De Rivoli,75001,14.1,
877,114.0,Boulevard Des Batignolles,75016,14.5,
878,83.0,Rue Du Temple,75012,27.0,
879,127.0,Boulevard Haussmann,75019,12.6,
880,52.0,Rue De Rome,75019,12.8,
881,190.0,Boulevard Du Temple,75004,18.22935472400022,
882,218.0,Rue De Ménilmontant,75017,9.4,
883,220.0,Avenue De Clichy,75004,22.3,
884,108.0,Rue Saint-Maur,75017,14.2,
885,104.0,Avenue Trudaine,75016,32.3,
886,61.0,Boulevard Des Batignolles,75002,7.9,
887,171.0,Rue De Courcelles,75006,16.4,
888,183.0,Rue De Prony,75006,12.0,
889,221.0,Rue De La Paix,75012,18.8,
890,212.0,Rue Amelot,75016,17.0,
891,204.0,Rue Lafayette,75008,27.5,
892,159.0,Avenue Hoche,75018,12.9,
893,240.0,Boulevard De Rochechouart,75017,6.6,
894,173.0,Boulevard De Rochechouart,75013,11.7,
895,94.0,Avenue Parmentier,75018,24.2,
896,73.0,Rue Saint-Antoine,75005,16.7,
897,14.0,Boulevard Beaumarchais,75015,22.5,
898,152.0,Rue Jean-Pierre Timbaud,75009,28.9,
899,230.0,Avenue Des Champs-Elysées,75017,23.4,
900,110.0,Boulevard Haussmann,75006,16.1,
901,165.0,Rue Lafayette,75006,19.4,
902,90.0,Rue Des Martyrs,75007,14.5,
903,82.0,Rue Des Martyrs,75006,7.2,
904,235.0,Rue De Rome,75003,14.0,
905,49.0,Boulevard Pereire,75011,17.6,
906,99.0,Rue De La Paix,75012,11.1,
907,184.0,Rue Saint-Antoine,75007,7.1,
908,92.0,Boulevard Malesherbes,75008,21.2,
909,176.0,Rue De Rome,75002,26.7,
910,249.0,Rue De Rivoli,75007,13.1,
911,238.0,Avenue De Clichy,75001,19.6,
912,11.0,Rue Saint-Maur,75009,20.0,
913,175.0,Rue Lafayette,75016,25.9,
914,72.0,Rue De Ménilmontant,75017,21.1,
915,218.0,Boulevard Du Temple,75010,18.3,
916,205.0,Rue Des Martyrs,75006,17.4,
917,82.0,Boulevard De Rochechouart,75019,29.8,
918,117.0,Rue De La Folie-Méricourt,75001,5.8,
919,248.0,Rue Jean-Pierre Timbaud,75007,18.22935472400022,
920,224.0,Rue De Prony,75002,10.2,
921,171.0,Boulevard Richard-Lenoir,75017,20.2,
922,219.0,Avenue Ledru-Rollin,75016,15.9,
923,51.0,Boulevard Du Temple,75003,20.3,
924,48.0,Rue De La Paix,75013,21.3,
925,168.0,Boulevard De Magenta,75015,9.9,
926,175.0,Rue Popincourt,75002,15.7,
927,0.0,Rue De Charonne,75005,15.0,
928,188.0,Rue Cardinet,75008,33.5,
929,152.0,Rue Popincourt,75015,10.6,
930,144.0,Avenue Ledru-Rollin,75006,25.0,
931,43.0,Avenue De La Bastille,75004,0.0,
932,53.0,Avenue De Wagram,75003,19.9,
933,146.0,Rue Condorcet,75012,22.8,
934,228.0,Rue Oberkampf,75008,18.22935472400022,
935,92.0,Avenue Montaigne,75017,16.0,
936,201.0,Rue De La Paix,75010,15.7,
937,73.0,Boulevard De Rochechouart,75018,12.6,
938,167.0,Avenue De La République,75009,11.0,
939,239.0,Avenue Philippe-Auguste,75018,16.9,
940,84.0,Rue De Belleville,75020,12.8,
941,149.0,Rue De La Folie-Méricourt,75005,11.6,
942,151.0,Avenue Des Champs-Elysées,75001,18.1,
943,174.0,Rue Popincourt,75002,12.8,
944,135.0,Rue Du Temple,75004,11.1,
945,0.0,Avenue De La Bastille,75012,15.3,
946,160.0,Boulevard De Magenta,75014,18.6,
947,4.0,Avenue Des Champs-Elysées,75019,18.22935472400022,
948,33.0,Rue Du Faubourg Saint-Honoré,75001,13.3,
949,174.0,Avenue De La Bastille,75005,11.2,
950,215.0,Rue Amelot,75016,9.0,
951,141.0,Avenue Des Champs-Elysées,75001,10.9,
952,20.0,Rue De Ménilmontant,75004,19.5,
953,27.0,Avenue Parmentier,75006,12.9,
954,13.0,Boulevard Des Batignolles,75009,10.0,
955,90.0,Rue Saint-Maur,75005,22.1,
956,73.0,Rue Du Faubourg Saint-Honoré,75004,13.2,
957,219.0,Avenue De Clichy,75016,10.2,
958,64.0,Boulevard Saint-Germain,75019,21.1,
959,86.0,Rue De Charonne,75020,13.7,
960,249.0,Rue Saint-Antoine,75004,16.7,
961,65.0,Avenue Hoche,75019,14.3,
962,227.0,Boulevard Voltaire,75017,18.8,
963,104.0,Boulevard Saint-Germain,75018,18.2,
964,221.0,Rue De Prony,75014,14.4,
965,77.0,Boulevard De Rochechouart,75012,17.0,
966,144.0,Boulevard Des Batignolles,75009,14.5,
967,193.0,Rue De Rome,75002,27.8,
968,192.0,Rue De La Folie-Méricourt,75005,15.4,
969,126.0,Avenue De Wagram,75018,18.22935472400022,
970,170.0,Boulevard De Rochechouart,75019,8.3,
971,121.0,Rue Condorcet,75006,6.7,
972,167.0,Boulevard Pereire,75017,17.9,
973,155.0,Rue De Ménilmontant,75012,1.3,
974,47.0,Rue Oberkampf,75001,16.7,
975,22.0,Rue De Prony,75008,14.3,
976,198.0,Rue Amelot,75014,12.2,
977,62.0,Boulevard Haussmann,75002,18.22935472400022,
978,186.0,Avenue Parmentier,75019,13.7,
979,189.0,Rue Blanche,75020,19.6,
980,102.0,Rue Du Temple,75007,25.3,
981,227.0,Rue Amelot,75003,13.4,
982,14.0,Rue Lafayette,75011,15.0,
983,226.0,Boulevard Voltaire,75009,12.9,
984,234.0,Boulevard Malesherbes,75006,13.1,
985,84.0,Rue De La Paix,75007,9.1,
986,159.0,Rue De Belleville,75019,21.7,
987,168.0,Rue Blanche,75009,13.6,
988,139.0,Avenue Hoche,75007,18.8,
989,142.0,Boulevard Des Batignolles,75001,14.3,
990,23.0,Boulevard Malesherbes,75013,20.6,
991,193.0,Boulevard Pereire,75008,19.2,
992,161.0,Avenue De La Bastille,75004,10.5,
993,189.0,Rue De Belleville,75009,28.2,
994,88.0,Rue Condorcet,75001,6.3,
995,174.0,Boulevard Du Temple,75007,10.9,
996,226.0,Boulevard Beaumarchais,75017,14.1,
997,22.0,Boulevard Jules Ferry,75002,12.3,
998,206.0,Avenue De Clichy,75008,8.8,
999,240.0,Rue Lafayette,75007,15.8,
1000,0.0,Boulevard Haussmann,75016,14.9,
1001,105.0,Avenue Victor Hugo,75002,29.6,
1002,108.0,Rue Condorcet,75011,24.3,
1003,75.0,Rue Du Temple,75010,12.9,
1004,241.0,Avenue De La Bastille,75007,11.6,
1005,33.0,Rue De La Folie-Méricourt,75001,12.8,
1006,194.0,Rue De Charonne,75004,9.1,
1007,204.0,Rue Saint-Antoine,75012,19.0,
1008,190.0,Rue Du Faubourg Saint-Honoré,75007,18.22935472400022,
1009,0.0,Rue Condorcet,75010,18.7,
1010,192.0,Avenue De La Bastille,75018,25.4,
1011,65.0,Avenue De Clichy,75005,100.0,True
1012,37.0,Boulevard Jules Ferry,75017,19.2,
1013,138.0,Rue Des Martyrs,75002,16.9,
1014,147.0,Avenue Philippe-Auguste,75006,15.1,
1015,177.0,Rue Condorcet,75010,18.0,
1016,175.0,Avenue Des Champs-Elysées,75017,24.4,
1017,232.0,Avenue Victor Hugo,75002,9.3,
1018,56.0,Avenue Trudaine,75015,6.2,
1019,70.0,Avenue De La Bastille,75008,15.7,
1020,45.0,Boulevard Du Temple,75017,21.3,
1021,169.0,Rue Du Temple,75006,19.4,
1022,225.0,Boulevard Jules Ferry,75013,15.7,
1023,183.0,Avenue Des Champs-Elysées,75010,16.5,
1024,136.0,Rue De Charonne,75007,34.7,
1025,112.0,Rue De Rivoli,75008,17.3,
1026,208.0,Boulevard Saint-Germain,75016,17.7,
1027,225.0,Boulevard Saint-Germain,75017,22.3,
1028,163.0,Rue Saint-Antoine,75003,13.6,
1029,231.0,Avenue De Wagram,75013,27.8,
1030,105.0,Rue Des Martyrs,75004,11.0,
1031,61.0,Rue De Rome,75019,22.3,
1032,177.0,Avenue De Clichy,75019,10.1,
1033,151.0,Rue Saint-Antoine,75005,32.9,
1034,241.0,Rue Condorcet,75001,29.4,
1035,213.0,Avenue De La Bastille,75010,12.5,
1036,104.0,Rue Du Faubourg Saint-Honoré,75005,24.1,
1037,192.0,Boulevard Pereire,75005,11.4,
1038,178.0,Avenue Ledru-Rollin,75007,30.2,
1039,186.0,Avenue Hoche,75001,10.4,
1040,225.0,Boulevard Des Batignolles,75003,12.5,
1041,82.0,Boulevard Voltaire,75019,17.8,
1042,81.0,Avenue De Clichy,75001,12.3,
1043,198.0,Avenue Montaigne,75016,11.2,
1044,89.0,Boulevard Beaumarchais,75018,13.2,
1045,168.0,Avenue De La Bastille,75009,19.5,
1046,213.0,Boulevard Haussmann,75004,15.8,
1047,1.0,Rue Du Temple,75010,19.6,
1048,81.0,Avenue Ledru-Rollin,75011,28.9,
1049,190.0,Rue Jean-Pierre Timbaud,75008,20.8,
1050,47.0,Avenue De Wagram,75002,8.5,
1051,109.0,Avenue De La République,75001,21.7,
1052,102.0,Rue De La Paix,75011,16.2,
1053,199.0,Rue De La Paix,75008,18.6,
1054,200.0,Boulevard Voltaire,75012,20.2,
1055,198.0,Rue Popincourt,75020,12.5,
1056,9.0,Rue Saint-Maur,75012,21.8,
1057,31.0,Boulevard Des Batignolles,75010,10.9,
1058,144.0,Avenue Montaigne,75019,18.0,
1059,0.0,Avenue Victor Hugo,75014,24.2,
1060,69.0,Boulevard Du Temple,75014,16.3,
1061,234.0,Boulevard Du Temple,75007,11.7,
1062,32.0,Rue De Ménilmontant,75007,12.7,
1063,240.0,Avenue Victor Hugo,75002,16.5,
1064,82.0,Avenue Hoche,75005,23.4,
1065,176.0,Boulevard Voltaire,75012,14.7,
1066,63.0,Rue De Rome,75011,18.22935472400022,
1067,247.0,Rue De Prony,75016,7.4,
1068,142.0,Rue Amelot,75016,28.9,
1069,83.0,Rue De Charonne,75004,20.1,
1070,218.0,Avenue Victor Hugo,75009,32.4,
1071,61.0,Rue De La Roquette,75006,8.9,
1072,79.0,Rue Oberkampf,75005,10.3,
1073,136.0,Avenue Philippe-Auguste,75002,13.8,
1074,17.0,Rue Blanche,75002,15.1,
1075,146.0,Rue De La Folie-Méricourt,75006,17.6,
1076,31.0,Boulevard Malesherbes,75009,15.5,
1077,150.0,Boulevard Du Temple,75017,8.3,
1078,76.0,Rue Popincourt,75020,20.2,
1079,225.0,Boulevard Du Temple,75007,26.3,
1080,49.0,Rue Oberkampf,75017,21.0,
1081,82.0,Rue De Prony,75002,19.1,
1082,7.0,Rue De Rivoli,75019,23.5,
1083,157.0,Boulevard Saint-Germain,75018,18.22935472400022,
1084,73.0,Avenue De Wagram,75016,31.3,
1085,176.0,Rue De La Roquette,75017,10.0,
1086,60.0,Rue De La Paix,75011,9.1,
1087,237.0,Rue Du Faubourg Saint-Honoré,75005,19.1,
1088,181.0,Rue De Lévis,75019,18.22935472400022,
1089,233.0,Boulevard Pereire,75002,12.8,
1090,107.0,Boulevard Saint-Germain,75008,13.2,
1091,185.0,Boulevard Malesherbes,75020,19.0,
1092,120.0,Rue Blanche,75010,13.7,
1093,199.0,Avenue Parmentier,75010,14.4,
1094,237.0,Boulevard De Rochechouart,75001,22.0,
1095,132.0,Avenue De Wagram,75005,22.8,
1096,154.0,Rue Saint-Maur,75010,12.7,
1097,156.0,Rue De Courcelles,75017,9.5,
1098,248.0,Rue De La Folie-Méricourt,75003,24.1,
1099,34.0,Rue Saint-Maur,75015,14.1,
1100,179.0,Boulevard De Magenta,75004,21.9,
1101,234.0,Boulevard Des Batignolles,75010,17.5,
1102,80.0,Rue Popincourt,75020,15.2,
1103,41.0,Boulevard Des Batignolles,75003,16.2,
1104,142.0,Rue Condorcet,75009,31.4,
